id,buy_id,date,amt,net,days,profit,percent,yearly,dividend_id
467,361,2018-08-27,58400.0,58270.65,341,-17897.68,-23.49753,-25.15132,0
466,554,2018-08-24,58000.0,57871.54,338,-18296.79,-24.02152,-25.9404,0
465,552,2018-08-23,56400.0,56275.08,337,-19893.25,-26.11748,-28.28748,0
464,508,2018-08-23,105000.0,104767.44,119,-465.12,-0.44199,-1.35568,0
463,551,2018-08-22,105000.0,104767.44,118,-465.12,-0.44199,-1.36717,0
462,524,2018-08-15,333900.0,333160.45,70,625.54,0.18811,0.98086,0
461,547,2018-08-14,222000.0,221508.29,7,11043.16,5.24703,273.59514,0
459,542,2018-07-31,345000.0,344235.86,6,13504.94,4.08336,248.4044,0
458,494,2018-07-25,91080.0,90878.26,145,8526.26,10.35343,26.06208,0
457,469,2018-07-24,351000.0,350222.57,168,25504.94,7.8545,17.06484,0
456,541,2018-07-23,919.9999999999999,917.97,143,86.13,10.35415,26.42842,0
455,539,2018-07-18,88000.0,87805.09,138,4621.25,5.55547,14.69382,0
454,476,2018-07-17,245700.0,245155.8,155,32736.35,15.41118,36.29084,0
453,538,2018-07-17,90000.0,89800.66,1,7117.93,8.60873,3142.18645,0
451,480,2018-06-25,288000.0,287362.11,130,-1275.78,-0.442,-1.241,0
450,378,2018-06-22,77500.0,77328.34,246,8676.61,12.63859,18.75238,0
449,405,2018-06-20,212400.0,211929.55,212,-37020.63,-14.8707,-25.60286,0
448,448,2018-06-19,371700.0,370876.72,161,4667.39,1.27451,2.88942,0
446,484,2018-06-05,92000.0,91796.23,105,10015.5,12.24677,42.57211,0
445,523,2018-06-04,29550.0,29484.55,112,5882.39,24.9231,81.2226,0
444,521,2018-05-31,89600.0,89401.55,100,7620.82,9.3186,34.01289,0
443,520,2018-05-31,92000.0,91796.23,90,8612.39,10.35344,41.98895,0
442,519,2018-05-23,92000.0,91796.23,92,10015.5,12.24677,48.58773,0
441,507,2018-05-21,59600.0,59467.99,96,15370.53,34.85582,132.52473,0
440,318,2018-05-15,135000.0,134700.99,412,-66744.2,-33.13268,-29.35298,0
439,470,2018-05-14,100000.0,99778.51,97,-2948.52,-2.87025,-10.80043,0
438,390,2018-05-14,69000.0,68847.17,189,-45405.33,-39.74121,-76.7489,0
437,478,2018-05-09,139800.0,139490.35,84,-28881.75,-17.15352,-74.53613,0
436,462,2018-05-09,195000.0,194568.09,103,-106096.38,-35.2873,-125.04723,0
435,489,2018-05-08,51000.0,50887.04,75,-2230.35,-4.19891,-20.4347,0
434,511,2018-05-02,54000.0,53880.4,77,9782.94,22.18482,105.16181,0
433,510,2018-05-02,92250.0,92045.67,77,7859.62,9.33601,44.25511,0
432,477,2018-05-02,125000.0,124723.14,79,18488.36,17.4033,80.40765,0
431,506,2018-04-24,55600.0,55476.85,69,11379.39,25.80509,136.50519,0
430,479,2018-04-19,78300.0,78126.57,64,11980.39,18.11199,103.29494,0
429,505,2018-04-05,153000.0,152661.12,715,-97892.61,-39.07051,-19.94509,0
428,504,2018-03-22,23400.0,23348.17,36,1299.44,5.89349,59.75344,0
427,500,2018-03-12,153000.0,152661.12,745,-97892.61,-39.07051,-19.14193,0
426,179,2016-02-26,231000.0,230488.36,-54,-35100.86,-13.21622,89.33186,0
425,420,2018-03-02,300000.0,299335.53,88,-7342.23,-2.39412,-9.93016,0
424,492,2018-02-27,120000.0,119734.21,13,9490.57,8.60872,241.70637,0
422,483,2018-02-21,258000.0,257428.56,6,6073.06,2.41612,146.98063,0
421,475,2018-02-20,81000.0,80820.59,11,7157.79,9.71697,322.42673,0
420,464,2018-02-20,274800.0,274191.34,22,-14446.55,-5.00508,-83.03883,0
419,473,2018-02-20,91600.0,91397.12,14,-806.65,-0.87486,-22.80885,0
418,391,2018-02-14,252000.0,251441.85,100,-4122.95,-1.61327,-5.88844,0
417,400,2018-02-06,158000.0,157650.05,82,9322.24,6.28489,27.97543,0
416,393,2018-02-06,258000.0,257428.56,89,-10162.82,-3.79789,-15.57562,0
415,443,2018-02-06,104500.0,104268.54,33,9058.12,9.51379,105.22828,0
414,440,2018-02-06,89500.0,89301.76,42,4113.49,4.8287,41.9637,0
413,428,2018-02-06,405999.99999999994,405100.75,533,28267.95,7.50146,5.13702,0
412,387,2018-02-06,108500.0,108259.68,96,2024.9,1.90606,7.247,0
411,308,2018-02-06,217000.0,216519.37,355,4049.81,1.90607,1.95976,0
410,408,2018-02-06,163000.0,162638.97,77,23331.1,16.74787,79.38925,0
409,350,2018-02-06,81500.0,81319.48,173,11665.54,16.74785,35.33506,0
407,463,2018-02-02,89200.0,89002.44,1003,13635.88,18.09275,6.5841,0
406,465,2018-02-01,94000.0,93791.8,24,9605.75,11.41014,173.52921,0
405,427,2018-01-29,87200.0,87006.86,999,11640.3,15.44491,5.64304,0
404,296,2018-01-26,238000.0,237472.85,372,-43147.32,-15.3757,-15.08637,0
403,460,2018-01-25,85200.0,85011.29,995,9644.73,12.79709,4.69441,0
401,441,2018-01-25,120400.0,120133.32,27,9288.35,8.37959,113.27964,0
400,459,2018-01-23,120400.0,120133.32,25,9288.35,8.37959,122.34201,0
399,431,2018-01-25,112500.0,112250.82,44,17040.4,17.89762,148.46889,0
393,457,2018-01-23,109500.0,109257.46,42,14047.04,14.75368,128.2165,0
388,417,2018-01-19,108000.0,107760.79,56,12550.37,13.18172,85.91657,0
387,416,2018-01-18,54000.0,53880.4,55,11787.37,28.00314,185.83902,0
386,455,2018-01-17,80000.0,79822.81,90,11171.08,16.2721,65.99241,0
385,454,2018-01-17,131400.0,131108.96,26,11444.5,9.56383,134.26146,0
384,419,2018-01-16,114000.0,113747.5,47,9517.15,9.13088,70.91003,0
382,386,2018-01-12,119000.0,118736.43,71,11499.44,10.72339,55.12729,0
381,453,2018-01-11,84000.0,83813.95,56,9650.05,13.01179,84.80899,0
379,452,2018-01-10,95000.0,94789.58,15,9601.31,11.27069,274.25346,0
378,422,2018-01-10,47375.0,47270.07,35,8183.69,20.93745,218.34769,0
376,449,2018-01-09,95000.0,94789.58,14,9601.31,11.27069,293.84299,0
375,447,2018-01-08,117000.0,116740.86,67,9503.87,8.86249,48.28073,0
374,421,2018-01-08,46000.0,45898.11,35,6811.73,17.42737,181.74257,0
373,444,2018-01-04,81000.0,80820.59,140,11166.65,16.03161,41.7967,0
372,442,2018-01-03,78500.0,78326.12,76,9674.39,14.09198,67.67859,0
371,366,2018-01-03,67500.0,67350.49,86,15235.32,29.23394,124.07428,0
370,439,2017-12-26,82800.0,82616.6,32,9655.35,13.23353,150.94495,0
369,434,2017-12-25,45250.0,45149.77,130,6063.39,15.51279,43.55514,0
368,375,2017-12-21,166000.0,165632.33,64,7783.48,4.93097,28.12194,0
367,437,2017-12-20,122250.0,121979.23,34,10733.38,9.64834,103.57777,0
366,395,2017-12-19,156000.0,155654.48,39,9731.99,6.66929,62.41771,0
365,436,2017-12-18,52500.0,52383.71,24,10290.68,24.44747,371.80527,0
364,349,2017-12-18,64000.0,63858.25,124,5729.79,9.85712,29.01491,0
363,435,2017-12-15,64000.0,63858.25,121,5729.79,9.85712,29.73429,0
362,351,2017-12-14,87000.0,86807.3,119,8634.54,11.04546,33.87893,0
361,433,2017-12-14,101000.0,100776.3,20,16590.25,19.70665,359.64636,0
360,426,2017-12-09,40000.0,39911.4,236,2228.12,5.91275,9.14472,0
359,424,2017-12-09,94000.0,93791.8,15,9605.75,11.41014,277.64674,0
358,423,2017-12-08,63750.0,63608.8,60,11493.63,22.05429,134.1636,0
357,397,2017-12-06,85000.0,84811.73,23,14656.69,20.89186,331.54473,0
356,399,2017-12-04,119000.0,118736.43,19,16310.07,15.9237,305.90266,0
355,418,2017-11-29,43500.0,43403.65,2,6446.98,17.4447,3183.65775,0
353,344,2017-11-27,69000.0,68847.17,108,10718.71,18.43969,62.31932,0
352,415,2017-11-24,85000.0,84811.73,13,14656.69,20.89186,586.57915,0
351,414,2017-11-24,117600.0,117339.53,9,14913.17,14.55989,590.48443,0
350,410,2017-11-22,80000.0,79822.81,9,9667.77,13.78058,558.87908,0
349,409,2017-11-21,112700.00000000001,112450.38,6,10024.02,9.78656,595.34907,0
348,407,2017-11-21,120400.0,120133.32,33,18408.5,18.09637,200.15682,0
347,364,2017-11-20,115500.0,115244.17,54,13519.35,13.29012,89.83137,0
346,406,2017-11-20,45375.0,45274.49,95,9821.13,27.70155,106.43227,0
345,404,2017-11-17,111000.0,110754.15,15,3517.16,3.2798,79.80847,0
344,403,2017-11-17,84000.0,83813.95,30,4889.53,6.19521,75.37506,0
343,402,2017-11-17,63125.0,62985.18,39,10870.01,20.85767,195.2064,0
342,401,2017-11-16,62000.0,61862.68,38,9747.51,18.70379,179.65483,0
341,385,2017-11-15,325500.0,324779.04,14,12087.99,3.86579,100.78667,0
340,398,2017-11-14,114000.0,113747.5,36,9517.15,9.13088,92.57698,0
339,373,2017-11-14,49750.0,49639.81,285,10803.99,27.81965,35.62867,0
337,367,2017-11-14,235200.0,234679.06,36,20605.96,9.62567,97.5936,0
332,384,2017-11-01,68000.0,67849.39,82,9720.93,16.72319,74.43859,0
329,383,2017-10-27,46750.0,46646.46,267,19837.21,73.9939,101.15271,0
328,382,2017-10-25,100500.0,100277.4,44,9576.95,10.55888,87.59071,0
326,377,2017-10-24,248400.0,247849.82,5,-1100.36,-0.442,-32.266,0
325,305,2017-10-24,127400.0,127117.82,252,-415882.22,-76.58972,-110.93352,0
323,379,2017-10-24,75500.0,75332.77,98,9687.69,14.75768,54.96483,0
320,326,2017-10-17,243000.0,242461.78,179,-1076.44,-0.442,-0.90128,0
319,298,2017-10-16,42500.0,42405.86,256,15596.61,58.17623,82.94658,0
317,341,2017-10-16,61500.0,61363.78,73,13257.46,27.55867,137.79335,0
316,343,2017-10-16,132000.0,131707.63,67,15450.7,13.29013,72.40145,0
315,371,2017-10-12,54740.00000000001,54618.76,23,4868.82,9.78658,155.30877,0
314,370,2017-10-12,75500.0,75332.77,56,9687.69,14.75768,96.18845,0
311,368,2017-10-09,128000.0,127716.49,60,11459.56,9.8571,59.96403,0
310,352,2017-10-04,80750.0,80571.15,47,9664.45,13.62981,105.84852,0
309,365,2017-10-02,61000.0,60864.89,59,12758.57,26.52161,164.07437,0
308,363,2017-09-26,113000.0,112749.72,175,16537.09,17.18807,35.8494,0
307,362,2017-09-26,38000.0,37915.83,236,11106.58,41.42816,64.07321,0
306,360,2017-09-22,242400.0,241863.11,4,35005.95,16.92276,1544.20185,0
303,355,2017-09-06,146000.0,145676.62,216,38439.63,35.8455,60.57226,0
298,312,2017-08-16,150000.0,149667.76,162,-5675.55,-3.65355,-8.23176,0
297,320,2017-08-16,150000.0,149667.76,139,337.74,0.22617,0.5939,0
296,335,2017-08-09,250000.0,249446.27,50,16932.41,7.28232,53.16094,0
294,340,2017-08-03,254000.0,253437.42,8,32950.14,14.94424,681.83095,0
292,297,2017-07-27,232000.0,231486.14,182,17012.15,7.93203,15.90764,0
291,334,2017-07-26,214500.0,214024.9,47,6566.42,3.16517,24.58058,0
290,323,2017-07-03,240000.0,239468.42,75,15222.84,6.78847,33.03722,0
287,330,2017-06-30,59000.0,58869.32,39,-261.36,-0.442,-4.13667,0
286,328,2017-06-29,133750.0,133453.76,49,18199.05,15.79029,117.62155,0
285,316,2017-06-28,133750.0,133453.76,106,18199.05,15.79029,54.37223,0
284,310,2017-06-27,132500.0,132206.52,130,16951.81,14.70813,41.2959,0
283,336,2017-06-26,127500.0,127217.59,129,11962.88,10.37952,29.36841,0
275,324,2017-05-05,237750.0,237223.41,16,9470.07,4.15804,94.85529,0
265,306,2017-02-24,154000.0,153658.91,10,4328.89,2.89887,105.80876,0
264,307,2017-02-23,289000.0,288359.89,7,11748.58,4.24732,221.4674,0
263,294,2017-02-22,251000.0,250444.06,43,22941.28,10.08396,85.5964,0
257,172,2017-01-17,182000.0,181595.33,292,-7824.9,-4.13097,-5.16371,0
